slip,torque_nm,current_a,absorbed_power_w,efficiency,power_factor
0.001,272.001991494439,61.48907298424236,43774.33099723918,0.9750747976437634,0.99040505381832
0.004341137123745819,1139.8463110291266,256.0685789591067,182908.29204628267,0.9746380103275668,0.9937299494467812
0.0076822742474916385,1933.3152316850205,441.88146579095354,313476.0638939746,0.9613220719345529,0.9869380092076255
0.011023411371237458,2642.609725604925,617.2834336328609,433397.03674187855,0.9472246239158248,0.9767706282835192
0.014364548494983278,3263.5194043759234,781.4080782282376,541445.1600059535,0.933185358764094,0.963979626229014
0.017705685618729098,3796.471512713088,933.8749798215506,637145.4715887571,0.919396935864214,0.94916373507347
0.021046822742474918,4245.3694338798605,1074.6939605575228,720622.7472122381,0.9059188972695451,0.9328556249762641
0.024387959866220738,4616.4421440229235,1204.1716069076806,792437.6654116188,0.8927694398627469,0.9155203517402977
0.027729096989966555,4917.243444835757,1322.8240944322981,853435.030873176,0.8799508408569261,0.8975520528151474
0.031070234113712375,5155.863367131598,1431.3020816434919,904617.3078849729,0.8674584499902234,0.8792752845477052
0.034411371237458195,5340.358751846772,1530.3302219235156,947047.7891112185,0.8552844141563174,0.8609501686135896
0.037752508361204015,5478.377802176478,1620.6612349795757,981781.9831536326,0.8434193987360702,0.8427797455725368
0.041093645484949835,5576.939739770926,1703.0429426652404,1009822.8759144453,0.8318534474684874,0.8249181928502324
0.044434782608695655,5642.329100228489,1778.1960084113684,1032094.7818493436,0.8205764359429027,0.807478982708054
0.047775919732441476,5680.068992106401,1846.8000249171273,1049430.733467211,0.8095783191213206,0.7905424273944008
0.05111705685618729,5694.944862766142,1909.4858138970385,1062569.1406137045,0.7988492684003392,0.7741623361187144
0.05445819397993311,5691.05765155098,1966.8321543586974,1072156.3910567565,0.7883797467388498,0.7583716945064789
0.057799331103678936,5671.891560916663,2019.3655328102795,1078752.9484702223,0.7781605478418848,0.7431873903311484
0.06114046822742475,5640.386681084476,2067.561853008681,1082841.2424199192,0.7681828139457253,0.7286140703162443
0.06448160535117058,5599.010400564513,2111.8493310356603,1084834.216967938,0.758438040648763,0.7146472393936181
0.06782274247491639,5549.824129318148,2152.6120294944258,1085083.8242716151,0.7489180738434326,0.7012757193594941
0.0711638795986622,5494.543601253621,2190.1936578245572,1083889.0444950745,0.7396151018533167,0.6884835776692317
0.07450501672240803,5434.59213713537,2224.9013932003327,1081503.21266719,0.7305216447209222,0.6762516251917012
0.07784615384615384,5371.146925161518,2257.009567808886,1078140.5626007698,0.7216305418849384,0.664558567795528
0.08118729096989967,5305.178757011869,2286.7631321582853,1073981.9783419599,0.7129349390445954,0.6533818827636958
0.0845284280936455,5237.4858453784045,2314.3808476176823,1069179.9905104304,0.7044282747277103,0.6426984783110163
0.08786956521739131,5168.722416910823,2340.0581902871145,1063863.0796815925,0.6961042668969192,0.6324851833692609
0.09121070234113712,5099.422770833605,2363.9699668183703,1058139.3596311877,0.6879568998088973,0.6227191054075625
0.09455183946488295,5030.021450172389,2386.2726541289226,1052099.7152638645,0.6799804112617811,0.6133778862808227
0.09789297658862876,4960.870109905595,2407.106481363409,1045820.4670166469,0.6721692803126627,0.6044398797676909
0.10123411371237458,4892.251596922956,2426.5972755963066,1039365.6278283618,0.6645182155109689,0.5958842693642554
