motor_id,rated_voltage_v,rated_power_w,frequency_hz,poles,rated_current_a,rated_torque_nm,efficiency,power_factor,efficiency_class,starting_torque_category,manufacturer,group_id,ist_in,mst_mn,mk_mn,eff_50,pf_50,eff_75,pf_75,rated_power_kw,rated_power_hp,output_frame,inertia_j_kgm2,max_locked_rotor_time_hot_s,max_locked_rotor_time_cold_s,weight_kg,noise_dba,rated_speed_rpm,eff_100,pf_100,source_file,source_page,missing_fields,parse_warnings
WEG_IE3_185p0kW_4P_400V_148,400,185000.000,60,4,319.00000,9688.97020,0.96300,0.87000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.60000,2.80000,2.80000,0.95300,0.75000,0.96000,0.83000,185.000,250.000,315S/M,3.88580,77.000,35.000,1072.000,75.000,1789.000,0.96300,0.87000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,36,,
WEG_IE3_7p5kW_6P_400V_149,400,7500.000,60,6,16.30000,603.10897,0.91000,0.73000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.30000,2.40000,2.80000,0.88000,0.52000,0.89500,0.65000,7.500,10.000,132M/L,0.07550,42.000,19.000,90.000,55.000,1165.000,0.91000,0.73000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_37p0kW_6P_400V_150,400,37000.000,60,6,67.50000,2922.38170,0.94100,0.84000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.40000,2.60000,2.80000,0.93500,0.70000,0.94000,0.80000,37.000,50.000,225S/M,0.88760,29.000,13.000,398.000,66.000,1185.000,0.94100,0.84000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_45p0kW_6P_400V_151,400,45000.000,60,6,81.80000,3559.81395,0.94500,0.84000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.60000,2.50000,2.70000,0.94000,0.70000,0.94500,0.79000,45.000,60.000,250S/M,1.19600,33.000,15.000,463.000,68.000,1186.000,0.94500,0.84000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_55p0kW_6P_400V_152,400,55000.000,60,6,102.00000,4344.34595,0.94500,0.82000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.60000,2.80000,2.80000,0.94000,0.67000,0.94400,0.77000,55.000,75.000,250S/M,1.37810,24.000,11.000,491.000,68.000,1185.000,0.94500,0.82000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_75p0kW_6P_400V_153,400,75000.000,60,6,146.00000,5913.40995,0.95000,0.78000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.10000,2.20000,2.60000,0.93200,0.60000,0.94200,0.72000,75.000,100.000,280S/M,2.91330,37.000,17.000,699.000,69.000,1189.000,0.95000,0.78000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_90p0kW_6P_400V_154,400,90000.000,60,6,165.00000,7090.20795,0.95000,0.83000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.50000,2.20000,2.50000,0.94700,0.68000,0.94900,0.78000,90.000,125.000,280S/M,3.35380,35.000,16.000,678.000,69.000,1189.000,0.95000,0.83000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_110p0kW_6P_400V_155,400,110000.000,60,6,200.00000,8659.27195,0.95800,0.83000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.60000,2.10000,2.50000,0.94900,0.69000,0.95600,0.79000,110.000,150.000,315S/M,5.99140,73.000,33.000,1028.000,70.000,1190.000,0.95800,0.83000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_3p7kW_8P_400V_156,400,3700.000,60,8,8.58000,401.09198,0.86500,0.72000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.50000,2.20000,2.60000,0.85000,0.51000,0.86500,0.64000,3.700,5.000,132M/L,0.10330,64.000,29.000,90.000,52.000,865.000,0.86500,0.72000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_22p0kW_8P_400V_157,400,22000.000,60,8,43.80000,2333.98270,0.91700,0.79000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.70000,1.90000,2.70000,0.91000,0.60000,0.91700,0.71000,22.000,30.000,225S/M,0.72030,26.000,12.000,367.000,60.000,885.000,0.91700,0.79000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_30p0kW_8P_400V_158,400,30000.000,60,8,59.70000,3177.35460,0.91700,0.79000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.80000,2.30000,2.90000,0.91500,0.63000,0.91600,0.74000,30.000,40.000,225S/M,0.96040,31.000,14.000,400.000,60.000,885.000,0.91700,0.79000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_37p0kW_8P_400V_159,400,37000.000,60,8,74.10000,3932.46665,0.92400,0.78000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.80000,2.20000,3.30000,0.92000,0.60000,0.92300,0.71000,37.000,50.000,250S/M,1.19600,26.000,12.000,463.000,60.000,882.000,0.92400,0.78000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_45p0kW_8P_400V_160,400,45000.000,60,8,87.90000,4775.83855,0.92400,0.80000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,8.00000,2.40000,3.30000,0.92100,0.64000,0.92300,0.74000,45.000,60.000,250S/M,1.33400,24.000,11.000,485.000,60.000,883.000,0.92400,0.80000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_55p0kW_8P_400V_161,400,55000.000,60,8,105.00000,5785.92350,0.94300,0.80000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.00000,1.60000,2.00000,0.94100,0.65000,0.94400,0.76000,55.000,75.000,280S/M,2.82060,51.000,23.000,682.000,63.000,890.000,0.94300,0.80000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_75p0kW_8P_400V_162,400,75000.000,60,8,145.00000,7894.35325,0.94400,0.79000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.00000,1.70000,2.10000,0.94200,0.65000,0.94400,0.74000,75.000,100.000,280S/M,3.38480,44.000,20.000,815.000,63.000,890.000,0.94400,0.79000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_90p0kW_8P_400V_163,400,90000.000,60,8,172.00000,9473.22390,0.94900,0.80000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.00000,1.80000,2.00000,0.94600,0.67000,0.94900,0.76000,90.000,125.000,315S/M,5.66270,57.000,26.000,1008.000,66.000,890.000,0.94900,0.80000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_300p0kW_8P_400V_164,400,300000.000,60,8,578.00000,31440.11990,0.95000,0.79000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,7.40000,2.00000,2.80000,0.94800,0.62000,0.95000,0.73000,300.000,400.000,355A/B,22.66500,57.000,26.000,2260.000,75.000,894.000,0.95000,0.79000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
WEG_IE3_330p0kW_8P_400V_165,400,330000.000,60,8,627.00000,34588.05455,0.95000,0.80000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_60HZ,6.80000,1.70000,2.50000,0.94800,0.65000,0.95000,0.75000,330.000,450.000,355A/B,25.98700,75.000,34.000,2460.000,75.000,894.000,0.95000,0.80000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,37,,
