motor_id,rated_voltage_v,rated_power_w,frequency_hz,poles,rated_current_a,rated_torque_nm,efficiency,power_factor,efficiency_class,starting_torque_category,manufacturer,group_id,ist_in,mst_mn,mk_mn,eff_50,pf_50,eff_75,pf_75,rated_power_kw,rated_power_hp,output_frame,inertia_j_kgm2,max_locked_rotor_time_hot_s,max_locked_rotor_time_cold_s,weight_kg,noise_dba,rated_speed_rpm,eff_100,pf_100,source_file,source_page,missing_fields,parse_warnings
WEG_IE3_45p0kW_4P_380V_124,380,45000.000,50,4,87.20000,289.29618,0.94200,0.83000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,7.70000,2.60000,3.10000,0.93700,0.66000,0.94200,0.77000,45.000,60.000,225S/M,0.73950,25.000,55.000,359.000,66.000,1485.000,0.94200,0.83000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_55p0kW_4P_380V_125,380,55000.000,50,4,106.00000,354.02006,0.94600,0.83000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,7.60000,2.70000,3.10000,0.94100,0.66000,0.94600,0.77000,55.000,75.000,225S/M,0.80680,19.000,42.000,373.000,66.000,1484.000,0.94600,0.83000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_75p0kW_4P_380V_126,380,75000.000,50,4,143.00000,482.48718,0.95000,0.84000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,8.40000,3.10000,3.40000,0.94300,0.67000,0.94800,0.78000,75.000,100.000,250S/M,1.08000,13.000,29.000,461.000,66.000,1484.000,0.95000,0.84000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_90p0kW_4P_380V_127,380,90000.000,50,4,175.00000,578.59235,0.95300,0.82000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,7.60000,2.40000,3.00000,0.94700,0.65000,0.95200,0.76000,90.000,125.000,280S/M,1.70000,27.000,59.000,578.000,75.000,1485.000,0.95300,0.82000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_110p0kW_4P_380V_128,380,110000.000,50,4,214.00000,708.04013,0.95500,0.82000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,7.70000,2.50000,3.00000,0.94800,0.65000,0.95300,0.76000,110.000,150.000,280S/M,1.93000,22.000,48.000,613.000,75.000,1484.000,0.95500,0.82000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_132p0kW_4P_380V_129,380,132000.000,50,4,253.00000,848.27522,0.95600,0.83000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,7.20000,2.40000,2.80000,0.94800,0.67000,0.95300,0.77000,132.000,175.000,280S/M,1.93000,19.000,42.000,638.000,75.000,1486.000,0.95600,0.83000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_150p0kW_4P_380V_130,380,150000.000,50,4,291.00000,964.97436,0.95800,0.82000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,7.30000,2.40000,2.70000,0.94900,0.66000,0.95400,0.76000,150.000,200.000,280S/M,2.32000,18.000,40.000,662.000,75.000,1485.000,0.95800,0.82000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_280p0kW_4P_380V_131,380,280000.000,50,4,527.00000,1794.61695,0.96000,0.84000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.80000,2.40000,2.50000,0.95400,0.71000,0.96000,0.80000,280.000,380.000,315G/F,4.96000,15.000,33.000,1450.000,85.000,1490.000,0.96000,0.84000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_300p0kW_4P_380V_132,380,300000.000,50,4,559.00000,1922.10340,0.96000,0.85000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.90000,2.60000,2.50000,0.95600,0.72000,0.96100,0.81000,300.000,400.000,315G/F,5.51000,15.000,33.000,1550.000,85.000,1490.000,0.96000,0.85000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_315p0kW_4P_380V_133,380,315000.000,50,4,585.00000,2020.16990,0.96200,0.85000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,7.00000,2.80000,2.60000,0.95700,0.72000,0.96200,0.81000,315.000,430.000,315G/F,6.06000,15.000,33.000,1650.000,85.000,1490.000,0.96200,0.85000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_330p0kW_4P_380V_134,380,330000.000,50,4,614.00000,2118.23640,0.96100,0.85000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,7.00000,2.70000,2.50000,0.95800,0.73000,0.96100,0.82000,330.000,450.000,315G/F,6.06000,12.000,26.000,1650.000,85.000,1488.000,0.96100,0.85000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_355p0kW_4P_380V_135,380,355000.000,50,4,653.00000,2284.94945,0.96100,0.86000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,7.00000,2.70000,2.40000,0.95800,0.76000,0.96100,0.84000,355.000,480.000,315G/F,6.62000,12.000,26.000,1750.000,85.000,1486.000,0.96100,0.86000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_370p0kW_4P_380V_136,380,370000.000,50,4,680.00000,2373.20930,0.96200,0.86000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,7.20000,2.60000,2.50000,0.95900,0.73000,0.96300,0.82000,370.000,500.000,315G/F,6.62000,12.000,26.000,1750.000,85.000,1490.000,0.96200,0.86000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_400p0kW_4P_380V_137,380,400000.000,50,4,736.00000,2569.34230,0.96100,0.86000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.80000,2.40000,2.30000,0.96000,0.75000,0.96300,0.83000,400.000,550.000,315G/F*,6.62000,9.000,20.000,1750.000,85.000,1485.000,0.96100,0.86000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_440p0kW_4P_380V_138,380,440000.000,50,4,800.00000,2824.31520,0.96000,0.87000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.30000,1.20000,1.90000,0.95800,0.78000,0.96000,0.85000,440.000,600.000,400J/H,16.40000,20.000,44.000,2700.000,87.000,1490.000,0.96000,0.87000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_450p0kW_4P_380V_139,380,450000.000,50,4,828.00000,2892.96175,0.96000,0.86000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,5.50000,1.40000,2.20000,0.95800,0.77000,0.96000,0.84000,450.000,610.000,355J/H,9.57000,22.000,48.000,2500.000,85.000,1485.000,0.96000,0.86000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_480p0kW_4P_380V_140,380,480000.000,50,4,915.00000,3079.28810,0.96000,0.83000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.90000,1.60000,2.30000,0.95400,0.67000,0.96000,0.79000,480.000,650.000,355J/H,10.50000,20.000,44.000,2700.000,85.000,1490.000,0.96000,0.83000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_515p0kW_4P_380V_141,380,515000.000,50,4,937.00000,3304.84105,0.96000,0.87000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.50000,1.50000,2.00000,0.95800,0.78000,0.96000,0.85000,515.000,700.000,400J/H,18.50000,20.000,44.000,2800.000,87.000,1490.000,0.96000,0.87000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_560p0kW_4P_380V_142,380,560000.000,50,4,1020.00000,3589.23390,0.96000,0.87000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.70000,1.04000,2.00000,0.95800,0.77000,0.96000,0.85000,560.000,750.000,400J/H,19.10000,20.000,44.000,3000.000,87.000,1490.000,0.96000,0.87000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_590p0kW_4P_380V_143,380,590000.000,50,4,1074.00000,3785.36690,0.96200,0.87000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.60000,1.50000,2.00000,0.95700,0.79000,0.96200,0.85000,590.000,800.000,400J/H,20.60000,20.000,44.000,3250.000,87.000,1490.000,0.96200,0.87000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_660p0kW_4P_380V_144,380,660000.000,50,4,1179.00000,4246.27945,0.96200,0.88000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.60000,1.30000,1.80000,0.95800,0.81000,0.96200,0.86000,660.000,900.000,400J/H,22.10000,18.000,40.000,3500.000,87.000,1485.000,0.96200,0.88000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_18p5kW_4P_380V_145,380,18500.000,50,4,37.50000,119.64113,0.92600,0.81000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.80000,2.60000,3.00000,0.91700,0.62000,0.92200,0.74000,18.500,25.000,180M/L,0.15630,21.000,46.000,160.000,61.000,1471.000,0.92600,0.81000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_400p0kW_4P_380V_146,380,400000.000,50,4,763.00000,2569.34230,0.96000,0.83000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.30000,1.50000,2.30000,0.95400,0.70000,0.96000,0.79000,400.000,550.000,355J/H,8.86000,20.000,44.000,2300.000,85.000,1485.000,0.96000,0.83000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->4
WEG_IE3_45p0kW_6P_380V_147,380,45000.000,50,6,85.80000,436.39592,0.93700,0.85000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.70000,2.10000,2.50000,0.93300,0.72000,0.93700,0.81000,45.000,60.000,250S/M,1.15000,19.000,42.000,480.000,64.000,985.000,0.93700,0.85000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->6
WEG_IE3_55p0kW_6P_380V_148,380,55000.000,50,6,106.00000,533.48176,0.94100,0.84000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,7.10000,2.30000,2.70000,0.94100,0.70000,0.94100,0.80000,55.000,75.000,250S/M,1.33000,15.000,33.000,550.000,64.000,985.000,0.94100,0.84000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->6
WEG_IE3_75p0kW_6P_380V_149,380,75000.000,50,6,149.00000,727.65343,0.94600,0.81000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.40000,1.90000,2.40000,0.94000,0.66000,0.94300,0.76000,75.000,100.000,280S/M,2.57000,23.000,51.000,670.000,65.000,985.000,0.94600,0.81000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->6
WEG_IE3_90p0kW_6P_380V_150,380,90000.000,50,6,176.00000,872.79185,0.94900,0.82000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.10000,2.00000,2.40000,0.94000,0.65000,0.94500,0.76000,90.000,125.000,280S/M,2.90000,18.000,40.000,750.000,65.000,985.000,0.94900,0.82000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->6
WEG_IE3_200p0kW_6P_380V_151,380,200000.000,50,6,382.00000,1931.91005,0.95800,0.83000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.10000,2.10000,2.30000,0.95000,0.71000,0.95800,0.80000,200.000,270.000,315G/F,9.22000,29.000,64.000,1600.000,78.000,989.000,0.95800,0.83000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->6
WEG_IE3_250p0kW_6P_380V_152,380,250000.000,50,6,496.00000,2412.43590,0.95800,0.80000,IE3,Normal torque (IEC design N),WEG,WEG_IE3_50HZ,6.70000,2.50000,2.60000,0.94800,0.64000,0.95000,0.75000,250.000,340.000,315G/F,10.80000,19.000,42.000,1800.000,78.000,990.000,0.95800,0.80000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,8,,poles_corrected:2->6
WEG_IE2_18p5kW_2P_380V_153,380,18500.000,50,2,35.50000,60.11476,0.90900,0.87000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.90000,2.30000,3.10000,0.90300,0.74000,0.90800,0.84000,18.500,25.000,160M/L,0.03750,12.000,26.000,117.000,70.000,2930.000,0.90900,0.87000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_22p0kW_2P_380V_154,380,22000.000,50,2,42.10000,71.58854,0.91300,0.87000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,7.00000,2.40000,3.20000,0.90200,0.73000,0.90700,0.82000,22.000,30.000,160M/L,0.04030,9.000,20.000,121.000,70.000,2930.000,0.91300,0.87000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_30p0kW_2P_380V_155,380,30000.000,50,2,57.60000,96.98777,0.92000,0.86000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,7.10000,2.70000,2.70000,0.91000,0.73000,0.91500,0.82000,30.000,40.000,180M/L,0.08830,8.000,18.000,158.000,70.000,2935.000,0.92000,0.86000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_45p0kW_2P_380V_156,380,45000.000,50,2,84.60000,146.11908,0.92900,0.87000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,5.20000,2.00000,2.10000,0.91300,0.81000,0.91800,0.86000,45.000,60.000,200M/L,0.16110,19.000,42.000,216.000,74.000,2945.000,0.92900,0.87000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_55p0kW_2P_380V_157,380,55000.000,50,2,103.00000,177.50037,0.93200,0.87000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.60000,2.00000,2.80000,0.92500,0.77000,0.93000,0.84000,55.000,75.000,225S/M,0.26970,22.000,48.000,350.000,80.000,2960.000,0.93200,0.87000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_75p0kW_2P_380V_158,380,75000.000,50,2,138.00000,241.24359,0.93800,0.88000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,7.10000,2.10000,2.90000,0.92800,0.80000,0.93300,0.87000,75.000,100.000,225S/M,0.35400,16.000,35.000,388.000,80.000,2960.000,0.93800,0.88000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_90p0kW_2P_380V_159,380,90000.000,50,2,165.00000,289.29618,0.94100,0.88000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,8.50000,2.70000,3.40000,0.93500,0.79000,0.94000,0.86000,90.000,125.000,250S/M,0.43820,12.000,26.000,426.000,82.000,2965.000,0.94100,0.88000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_110p0kW_2P_380V_160,380,110000.000,50,2,199.00000,354.02006,0.94300,0.89000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,8.90000,2.90000,3.60000,0.93700,0.80000,0.94200,0.86000,110.000,150.000,250S/M,0.50570,10.000,22.000,456.000,82.000,2965.000,0.94300,0.89000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_132p0kW_2P_380V_161,380,132000.000,50,2,241.00000,424.62794,0.94600,0.88000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,5.50000,1.50000,2.20000,0.93800,0.83000,0.94300,0.88000,132.000,175.000,280S/M,1.01000,34.000,75.000,603.000,81.000,2965.000,0.94600,0.88000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_150p0kW_2P_380V_162,380,150000.000,50,2,277.00000,482.48718,0.94700,0.87000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.40000,1.80000,2.30000,0.93900,0.81000,0.94400,0.87000,150.000,200.000,280S/M,1.01000,27.000,59.000,627.000,81.000,2965.000,0.94700,0.87000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_160p0kW_2P_380V_163,380,160000.000,50,2,291.00000,514.84912,0.94800,0.88000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.20000,1.60000,2.40000,0.94200,0.83000,0.94700,0.87000,160.000,220.000,280S/M,1.14000,24.000,53.000,640.000,81.000,2965.000,0.94800,0.88000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_185p0kW_2P_380V_164,380,185000.000,50,2,336.00000,595.26365,0.95000,0.88000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.70000,1.70000,2.60000,0.94400,0.81000,0.94900,0.87000,185.000,250.000,280S/M,1.20000,20.000,44.000,658.000,81.000,2965.000,0.95000,0.88000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_200p0kW_2P_380V_165,380,200000.000,50,2,363.00000,644.29691,0.95000,0.88000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,5.70000,1.50000,2.20000,0.94100,0.83000,0.94600,0.87000,200.000,270.000,280S/M,1.20000,17.000,37.000,656.000,81.000,2960.000,0.95000,0.88000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_220p0kW_2P_380V_166,380,220000.000,50,2,400.00000,710.00146,0.95000,0.88000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,5.60000,1.40000,2.10000,0.94100,0.83000,0.94600,0.87000,220.000,300.000,280S/M*,1.20000,15.000,33.000,658.000,81.000,2955.000,0.95000,0.88000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_400p0kW_2P_380V_167,380,400000.000,50,2,714.00000,1284.67115,0.95700,0.89000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.80000,2.00000,2.40000,0.95600,0.82000,0.95600,0.87000,400.000,550.000,315G/F,3.31000,12.000,26.000,1550.000,87.000,2973.000,0.95700,0.89000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_450p0kW_2P_380V_168,380,450000.000,50,2,812.00000,1441.57755,0.95700,0.88000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,8.40000,2.20000,3.30000,0.95500,0.79000,0.95700,0.85000,450.000,610.000,315G/F,3.78000,10.000,22.000,1670.000,87.000,2975.000,0.95700,0.88000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_500p0kW_2P_380V_169,380,500000.000,50,2,892.00000,1598.48395,0.95700,0.89000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,7.90000,2.30000,2.70000,0.95000,0.81000,0.95500,0.87000,500.000,680.000,315G/F,4.04000,10.000,22.000,1900.000,87.000,2975.000,0.95700,0.89000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_560p0kW_2P_380V_170,380,560000.000,50,2,1000.00000,1794.61695,0.95700,0.89000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,7.50000,2.30000,2.50000,0.95000,0.81000,0.95500,0.87000,560.000,750.000,315G/F*,4.04000,10.000,22.000,1900.000,87.000,2972.000,0.95700,0.89000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_11p0kW_2P_380V_171,380,11000.000,50,2,21.20000,35.69621,0.89400,0.88000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.40000,2.00000,3.00000,0.88900,0.76000,0.89400,0.85000,11.000,15.000,160M/L,0.02780,25.000,55.000,105.000,70.000,2935.000,0.89400,0.88000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_15p0kW_2P_380V_172,380,15000.000,50,2,29.00000,48.83712,0.90300,0.87000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.20000,2.00000,2.90000,0.89500,0.74000,0.90000,0.83000,15.000,20.000,160M/L,0.03060,16.000,35.000,108.000,70.000,2925.000,0.90300,0.87000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_37p0kW_2P_380V_173,380,37000.000,50,2,70.70000,119.64113,0.92500,0.86000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,5.40000,2.00000,2.20000,0.91000,0.78000,0.91500,0.84000,37.000,50.000,200M/L,0.13530,21.000,46.000,200.000,74.000,2950.000,0.92500,0.86000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,
WEG_IE2_15p0kW_4P_380V_174,380,15000.000,50,4,29.90000,97.47810,0.90600,0.84000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.90000,2.70000,3.20000,0.89500,0.66000,0.90000,0.78000,15.000,20.000,160M/L*,0.08700,9.000,20.000,130.000,61.000,1465.000,0.90600,0.84000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,poles_corrected:2->4
WEG_IE2_37p0kW_4P_380V_175,380,37000.000,50,4,71.30000,240.26292,0.92700,0.85000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,5.60000,2.00000,2.20000,0.90900,0.74000,0.91400,0.82000,37.000,50.000,200M/L*,0.26630,13.000,29.000,214.000,63.000,1465.000,0.92700,0.85000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,poles_corrected:2->4
WEG_IE2_45p0kW_4P_380V_176,380,45000.000,50,4,85.40000,290.27684,0.93100,0.86000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.50000,2.00000,2.60000,0.92300,0.74000,0.92800,0.82000,45.000,60.000,225S/M,0.60510,20.000,44.000,359.000,66.000,1477.000,0.93100,0.86000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,poles_corrected:2->4
WEG_IE2_55p0kW_4P_380V_177,380,55000.000,50,4,104.00000,355.00073,0.93500,0.86000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,7.20000,2.40000,2.80000,0.93000,0.74000,0.93500,0.83000,55.000,75.000,225S/M,0.77310,18.000,40.000,395.000,66.000,1479.000,0.93500,0.86000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,poles_corrected:2->4
WEG_IE2_75p0kW_4P_380V_178,380,75000.000,50,4,139.00000,483.46784,0.94000,0.87000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,7.60000,2.70000,3.00000,0.93200,0.75000,0.93700,0.83000,75.000,100.000,250S/M,1.04000,12.000,26.000,454.000,66.000,1478.000,0.94000,0.87000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,poles_corrected:2->4
WEG_IE2_90p0kW_4P_380V_179,380,90000.000,50,4,167.00000,581.53434,0.94200,0.87000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,7.20000,2.60000,2.80000,0.93100,0.76000,0.93600,0.84000,90.000,125.000,250S/M*,1.08000,9.000,20.000,461.000,66.000,1475.000,0.94200,0.87000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,poles_corrected:2->4
WEG_IE2_110p0kW_4P_380V_180,380,110000.000,50,4,208.00000,708.04013,0.94500,0.85000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.90000,2.20000,2.60000,0.93800,0.77000,0.94300,0.83000,110.000,150.000,280S/M,1.86000,22.000,48.000,601.000,75.000,1482.000,0.94500,0.85000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,poles_corrected:2->4
WEG_IE2_132p0kW_4P_380V_181,380,132000.000,50,4,252.00000,850.23655,0.94700,0.84000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.60000,2.10000,2.50000,0.94200,0.75000,0.94700,0.82000,132.000,175.000,280S/M,1.93000,18.000,40.000,613.000,75.000,1481.000,0.94700,0.84000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,poles_corrected:2->4
WEG_IE2_150p0kW_4P_380V_182,380,150000.000,50,4,283.00000,967.91635,0.94900,0.85000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.30000,2.10000,2.40000,0.94100,0.77000,0.94600,0.84000,150.000,200.000,280S/M,2.17000,17.000,37.000,650.000,75.000,1479.000,0.94900,0.85000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,poles_corrected:2->4
WEG_IE2_160p0kW_4P_380V_183,380,160000.000,50,4,305.00000,1029.69825,0.94900,0.84000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.90000,2.30000,2.60000,0.94300,0.75000,0.94800,0.82000,160.000,220.000,280S/M,2.24000,14.000,31.000,661.000,75.000,1481.000,0.94900,0.84000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,poles_corrected:2->4
WEG_IE2_280p0kW_4P_380V_184,380,280000.000,50,4,524.00000,1794.61695,0.95500,0.85000,IE2,Normal torque (IEC design N),WEG,WEG_IE2_50HZ,6.80000,2.40000,2.50000,0.95300,0.74000,0.95500,0.82000,280.000,380.000,315G/F,4.96000,15.000,33.000,1450.000,85.000,1485.000,0.95500,0.85000,WEG-WMO_w40-motor-eletrico-trifasico-50107009-catalogo-spanish-web.md,9,,poles_corrected:2->4
